region	country	division	location
South America	Brazil	Mato Grosso do Sul	Guia Lopes Da Laguna
South America	Brazil	Mato Grosso do Sul	Iguatemi
South America	Brazil	Mato Grosso do Sul	Itaquirai
South America	Brazil	Mato Grosso do Sul	Jardim
South America	Brazil	Mato Grosso do Sul	Ladario
South America	Brazil	Mato Grosso do Sul	Laguna Carapa
South America	Brazil	Mato Grosso do Sul	Maracaju
South America	Brazil	Mato Grosso do Sul	Miranda
South America	Brazil	Mato Grosso do Sul	Navirai
South America	Brazil	Mato Grosso do Sul	Nova Andradina
South America	Brazil	Mato Grosso do Sul	Ponta Pora
South America	Brazil	Mato Grosso do Sul	Rondonopolis
South America	Brazil	Mato Grosso do Sul	Selviria
South America	Brazil	Mato Grosso do Sul	Sete Quedas
South America	Brazil	Mato Grosso do Sul	Sidrolandia
South America	Brazil	Mato Grosso do Sul	Sonora
South America	Brazil	Mato Grosso do Sul	Tres Lagoas
South America	Brazil	Mato Grosso do Sul	Vicentina
South America	Brazil	Minas Gerais	
South America	Brazil	Minas Gerais	Alem do Paraiba
South America	Brazil	Minas Gerais	Alfenas
South America	Brazil	Minas Gerais	Aracuai
South America	Brazil	Minas Gerais	Araxa
South America	Brazil	Minas Gerais	Barbacena
South America	Brazil	Minas Gerais	Belo Horizonte
South America	Brazil	Minas Gerais	Betim
South America	Brazil	Minas Gerais	Bom Despacho
South America	Brazil	Minas Gerais	Caratinga
South America	Brazil	Minas Gerais	Confins
South America	Brazil	Minas Gerais	Coromandel
South America	Brazil	Minas Gerais	Desterro do Melo
South America	Brazil	Minas Gerais	Divinopolis
South America	Brazil	Minas Gerais	Esmeraldas BR
South America	Brazil	Minas Gerais	Governador Valadares
South America	Brazil	Minas Gerais	Guaira
South America	Brazil	Minas Gerais	Guape
South America	Brazil	Minas Gerais	Ibitiura de Minas
South America	Brazil	Minas Gerais	Manhuacu
South America	Brazil	Minas Gerais	Monte Alegre de Minas
South America	Brazil	Minas Gerais	Montes Claros
South America	Brazil	Minas Gerais	Muriae
South America	Brazil	Minas Gerais	Ouro Branco
South America	Brazil	Minas Gerais	Paracatu
South America	Brazil	Minas Gerais	Sabara
South America	Brazil	Minas Gerais	Uberaba
South America	Brazil	Para	
South America	Brazil	Paraiba	
South America	Brazil	Paraiba	Alagoa Grande
South America	Brazil	Paraiba	Areia
South America	Brazil	Paraiba	Bayeux
South America	Brazil	Paraiba	Cabedelo
South America	Brazil	Paraiba	Cacimba de Dentro
South America	Brazil	Paraiba	Campina Grande
South America	Brazil	Paraiba	Conde
South America	Brazil	Paraiba	Coxixola
South America	Brazil	Paraiba	Cuite
South America	Brazil	Paraiba	Inga
South America	Brazil	Paraiba	Itabaiana
South America	Brazil	Paraiba	Joao Pessoa
South America	Brazil	Paraiba	Lucena
South America	Brazil	Paraiba	Marizopolis
South America	Brazil	Paraiba	Monteiro
South America	Brazil	Paraiba	Olivedos
South America	Brazil	Paraiba	Pedras de Fogo
South America	Brazil	Paraiba	Pilar
South America	Brazil	Paraiba	Queimadas
South America	Brazil	Paraiba	Riachao
South America	Brazil	Paraiba	Riacho Dos Cavalos
South America	Brazil	Paraiba	Rio Tinto
South America	Brazil	Paraiba	Santa Rita
South America	Brazil	Paraiba	Santa Rita PB
South America	Brazil	Paraiba	Sao Jose do Brejo do Cruz
South America	Brazil	Paraiba	Sape
South America	Brazil	Paraiba	Sossego
South America	Brazil	Paraná	
South America	Brazil	Paraná	Almirante Tamandare
South America	Brazil	Paraná	Araucaria
South America	Brazil	Paraná	Assis Chateaubriand
South America	Brazil	Paraná	Astorga BR
South America	Brazil	Paraná	Bela Vista do Paraiso
South America	Brazil	Paraná	Boa Esperanca do Iguacu
South America	Brazil	Paraná	Borrazopolis
South America	Brazil	Paraná	Cambara
South America	Brazil	Paraná	Cambe
South America	Brazil	Paraná	Campo Largo
South America	Brazil	Paraná	Carambei
South America	Brazil	Paraná	Cascavel
South America	Brazil	Paraná	Castro
South America	Brazil	Paraná	Cianorte
South America	Brazil	Paraná	Clevelandia
South America	Brazil	Paraná	Colombo
South America	Brazil	Paraná	Cornelio Procopio
South America	Brazil	Paraná	Curitiba
South America	Brazil	Paraná	Dois Vizinhos
South America	Brazil	Paraná	Fenix
South America	Brazil	Paraná	Foz do Iguacu
South America	Brazil	Paraná	Francisco Beltrao
South America	Brazil	Paraná	Ibipora
South America	Brazil	Paraná	Irati
South America	Brazil	Paraná	Lapa
South America	Brazil	Paraná	Londrina
South America	Brazil	Paraná	Mangueirinha
South America	Brazil	Paraná	Marechal Candido Rondon
South America	Brazil	Paraná	Maringa
South America	Brazil	Paraná	Medianeira
South America	Brazil	Paraná	Paranavai
South America	Brazil	Paraná	Ponta Grossa
South America	Brazil	Paraná	Primeiro de Maio
South America	Brazil	Paraná	Quedas do Iguacu
South America	Brazil	Paraná	Reboucas
South America	Brazil	Paraná	Rolandia
South America	Brazil	Paraná	Santa Helena
South America	Brazil	Paraná	Santo Antonio Da Platina
South America	Brazil	Paraná	Sao Joao do Ivai
South America	Brazil	Paraná	Sao Jose Dos Pinhais
South America	Brazil	Paraná	Sao Miguel do Iguacu
South America	Brazil	Paraná	Sulina
South America	Brazil	Paraná	Terra Boa
South America	Brazil	Paraná	Toledo
South America	Brazil	Paraná	Umuarama
South America	Brazil	Paraná	Uniao Da Vitoria
South America	Brazil	Paraná	Vere
South America	Brazil	Pernambuco	
South America	Brazil	Pernambuco	Alianca
South America	Brazil	Pernambuco	Araripina
South America	Brazil	Pernambuco	Arcoverde
South America	Brazil	Pernambuco	Barra de Guabiraba
South America	Brazil	Pernambuco	Bezerros
South America	Brazil	Pernambuco	Cabo de Santo Agostinho
South America	Brazil	Pernambuco	Camaragibe
South America	Brazil	Pernambuco	Camocim de Sao Felix
South America	Brazil	Pernambuco	Carpina
South America	Brazil	Pernambuco	Caruaru
South America	Brazil	Pernambuco	Catende
South America	Brazil	Pernambuco	Cha Grande
South America	Brazil	Pernambuco	Condado
South America	Brazil	Pernambuco	Gameleira
South America	Brazil	Pernambuco	Goiana
South America	Brazil	Pernambuco	Gravata
South America	Brazil	Pernambuco	Ibirajuba
South America	Brazil	Pernambuco	Ipojuca
South America	Brazil	Pernambuco	Itambe
South America	Brazil	Pernambuco	Jaboatao Dos Guararapes
South America	Brazil	Pernambuco	Jaqueira
South America	Brazil	Pernambuco	Lagoa do Carro
South America	Brazil	Pernambuco	Olinda
South America	Brazil	Pernambuco	Palmares
South America	Brazil	Pernambuco	Passira
South America	Brazil	Pernambuco	Paulista
South America	Brazil	Pernambuco	Pesqueira
South America	Brazil	Pernambuco	Primavera
South America	Brazil	Pernambuco	Primavera
South America	Brazil	Pernambuco	Recife
South America	Brazil	Pernambuco	Santa Cruz do Capibaribe
South America	Brazil	Pernambuco	Sao Bento do Una
South America	Brazil	Pernambuco	Sao Caetano
South America	Brazil	Pernambuco	Sao Joaquim do Monte
South America	Brazil	Pernambuco	Sao Jose do Egito
South America	Brazil	Pernambuco	Sao Lourenco Da Mata
South America	Brazil	Pernambuco	Serra Talhada
South America	Brazil	Pernambuco	Tabira
South America	Brazil	Pernambuco	Tamandaré
South America	Brazil	Pernambuco	Toritama
South America	Brazil	Pernambuco	Vitoria de Santo Antao
South America	Brazil	Piaui	
South America	Brazil	Piaui	Parnaiba
South America	Brazil	Piaui	Terezina
South America	Brazil	Rio Grande do Norte	
South America	Brazil	Rio Grande do Norte	Natal
South America	Brazil	Rio Grande do Sul	
South America	Brazil	Rio Grande do Sul	Alto Feliz
South America	Brazil	Rio Grande do Sul	Alvorada
South America	Brazil	Rio Grande do Sul	Arroio do Meio
South America	Brazil	Rio Grande do Sul	Arroio do Tigre
South America	Brazil	Rio Grande do Sul	Arvorezinha
South America	Brazil	Rio Grande do Sul	Bage
South America	Brazil	Rio Grande do Sul	Balneario Pinhal
South America	Brazil	Rio Grande do Sul	Barao
South America	Brazil	Rio Grande do Sul	Bom Principio
South America	Brazil	Rio Grande do Sul	Bom Retiro do Sul
South America	Brazil	Rio Grande do Sul	Butia
South America	Brazil	Rio Grande do Sul	Cacapava do Sul
South America	Brazil	Rio Grande do Sul	Cachoeira do Sul
South America	Brazil	Rio Grande do Sul	Cachoeirnha
South America	Brazil	Rio Grande do Sul	Candelaria
South America	Brazil	Rio Grande do Sul	Canoas BR
South America	Brazil	Rio Grande do Sul	Carazinho
South America	Brazil	Rio Grande do Sul	Carlos Barbosa
South America	Brazil	Rio Grande do Sul	Caxias do Sul
South America	Brazil	Rio Grande do Sul	Cerro Grande do Sul
South America	Brazil	Rio Grande do Sul	Cotipora
South America	Brazil	Rio Grande do Sul	Cruz Alta
South America	Brazil	Rio Grande do Sul	Erechim
South America	Brazil	Rio Grande do Sul	Espumoso
South America	Brazil	Rio Grande do Sul	Esteio
South America	Brazil	Rio Grande do Sul	Estrela Velha
South America	Brazil	Rio Grande do Sul	Farroupilha
South America	Brazil	Rio Grande do Sul	Flores Da Cunha
South America	Brazil	Rio Grande do Sul	Frederico Westphalen
South America	Brazil	Rio Grande do Sul	Garibaldi
South America	Brazil	Rio Grande do Sul	Girua
South America	Brazil	Rio Grande do Sul	Gramado
South America	Brazil	Rio Grande do Sul	Guaiba
South America	Brazil	Rio Grande do Sul	Ibiruba
South America	Brazil	Rio Grande do Sul	Ijui
South America	Brazil	Rio Grande do Sul	Imbe
South America	Brazil	Rio Grande do Sul	Itaqui
South America	Brazil	Rio Grande do Sul	Lajeado
South America	Brazil	Rio Grande do Sul	Lavras do Sul
South America	Brazil	Rio Grande do Sul	Linha Nova
South America	Brazil	Rio Grande do Sul	Marau
South America	Brazil	Rio Grande do Sul	Morro Reuter
South America	Brazil	Rio Grande do Sul	Nova Araça
South America	Brazil	Rio Grande do Sul	Nova Brescia
South America	Brazil	Rio Grande do Sul	Novo Cabrais
South America	Brazil	Rio Grande do Sul	Novo Hamburgo
South America	Brazil	Rio Grande do Sul	Não-Me-Toque
South America	Brazil	Rio Grande do Sul	Osorio
South America	Brazil	Rio Grande do Sul	Parobe
South America	Brazil	Rio Grande do Sul	Passo Fundo
South America	Brazil	Rio Grande do Sul	Pelotas
South America	Brazil	Rio Grande do Sul	Porto Alegre
South America	Brazil	Rio Grande do Sul	Quaraí
South America	Brazil	Rio Grande do Sul	Rio Grande BR
South America	Brazil	Rio Grande do Sul	Saldanha Marinho
South America	Brazil	Rio Grande do Sul	Santa Maria
South America	Brazil	Rio Grande do Sul	Santa Maria RS
South America	Brazil	Rio Grande do Sul	Santa Rosa
South America	Brazil	Rio Grande do Sul	Santa Rosa BR
South America	Brazil	Rio Grande do Sul	Santana do Livramento
South America	Brazil	Rio Grande do Sul	Santo Angelo
South America	Brazil	Rio Grande do Sul	Santo Antonio Da Patrulha
South America	Brazil	Rio Grande do Sul	Sao Borja
South America	Brazil	Rio Grande do Sul	Sao Sebastiao do Cai
South America	Brazil	Rio Grande do Sul	Sapiranga
South America	Brazil	Rio Grande do Sul	Serafina Correa
South America	Brazil	Rio Grande do Sul	Sertao
South America	Brazil	Rio Grande do Sul	São Domingos do Sul
South America	Brazil	Rio Grande do Sul	São Leopoldo
South America	Brazil	Rio Grande do Sul	Tapejara
South America	Brazil	Rio Grande do Sul	Tapes
South America	Brazil	Rio Grande do Sul	Taquara
South America	Brazil	Rio Grande do Sul	Taquari
South America	Brazil	Rio Grande do Sul	Teutonia
South America	Brazil	Rio Grande do Sul	Tiradentes
South America	Brazil	Rio Grande do Sul	Torres
South America	Brazil	Rio Grande do Sul	Torres BR
South America	Brazil	Rio Grande do Sul	Tramandai
South America	Brazil	Rio Grande do Sul	Tres Passos
South America	Brazil	Rio Grande do Sul	Três Cachoeiras
South America	Brazil	Rio Grande do Sul	Tupandi
South America	Brazil	Rio Grande do Sul	Venancio Aires
South America	Brazil	Rio Grande do Sul	Vera Cruz
South America	Brazil	Rio Grande do Sul	Vera Cruz (Rio Grande do Sul)
South America	Brazil	Rio Grande do Sul	Viamao
South America	Brazil	Rio Grande do Sul	Vista Gaucha
South America	Brazil	Rio Grande do Sul	Xangri-la
South America	Brazil	Rio de Janeiro	
South America	Brazil	Rio de Janeiro	Belford Roxo
South America	Brazil	Rio de Janeiro	Bom Jesus do Itabapoana
South America	Brazil	Rio de Janeiro	Cabo Frio
South America	Brazil	Rio de Janeiro	Campos Dos Goytacazes
South America	Brazil	Rio de Janeiro	Duque de Caxias
South America	Brazil	Rio de Janeiro	Guapimirim
South America	Brazil	Rio de Janeiro	Itaborai
South America	Brazil	Rio de Janeiro	Itaguai
South America	Brazil	Rio de Janeiro	Itaguaí
South America	Brazil	Rio de Janeiro	Itaperuna
South America	Brazil	Rio de Janeiro	Macaé
South America	Brazil	Rio de Janeiro	Mage
South America	Brazil	Rio de Janeiro	Maricá
South America	Brazil	Rio de Janeiro	Mesquita
South America	Brazil	Rio de Janeiro	Miracema
South America	Brazil	Rio de Janeiro	Nilopolis
South America	Brazil	Rio de Janeiro	Nilópolis
South America	Brazil	Rio de Janeiro	Niteroi
South America	Brazil	Rio de Janeiro	Nova Friburgo
South America	Brazil	Rio de Janeiro	Nova Iguacu
South America	Brazil	Rio de Janeiro	Paracambi
South America	Brazil	Rio de Janeiro	Petropolis
South America	Brazil	Rio de Janeiro	Porto Real
South America	Brazil	Rio de Janeiro	Queimados
South America	Brazil	Rio de Janeiro	Resende
South America	Brazil	Rio de Janeiro	Rio Bonito
South America	Brazil	Rio de Janeiro	Rio Claro RJ
South America	Brazil	Rio de Janeiro	Rio de Janeiro
South America	Brazil	Rio de Janeiro	Sao Goncalo
South America	Brazil	Rio de Janeiro	Sao Joao de Meriti
South America	Brazil	Rio de Janeiro	Seropédica
South America	Brazil	Rio de Janeiro	São João de Meriti
South America	Brazil	Rio de Janeiro	Teresopolis
South America	Brazil	Rio de Janeiro	Tres Rios
South America	Brazil	Rio de Janeiro	Tres Rios BR
South America	Brazil	Rio de Janeiro	Volta Redonda
South America	Brazil	Rondonia	
South America	Brazil	Rondonia	Jaru
South America	Brazil	Rondonia	Porto Velho
South America	Brazil	Rondonia	Sao Miguel do Guapore
South America	Brazil	Roraima	
South America	Brazil	Santa Catarina	
South America	Brazil	Santa Catarina	Balneario Camburiu
South America	Brazil	Santa Catarina	Blumenau
South America	Brazil	Santa Catarina	Braco do Norte
South America	Brazil	Santa Catarina	Chapeco
South America	Brazil	Santa Catarina	Florianopolis
South America	Brazil	Santa Catarina	Joinville
South America	Brazil	Santa Catarina	Planalto Alegre
South America	Brazil	Sergipe	
South America	Brazil	Sergipe	Aracaju
South America	Brazil	Sergipe	Estancia
South America	Brazil	Sergipe	Itaporanga Dajuda
South America	Brazil	Sergipe	Jaboatiana
South America	Brazil	Sergipe	Lagarto
South America	Brazil	Sergipe	Laranjeiras
South America	Brazil	Sergipe	Nossa Senhora Da Gloria
South America	Brazil	Sergipe	Nossa Senhora do Socorro
South America	Brazil	Sergipe	Riachuelo
South America	Brazil	Sergipe	Tomar do Geru
South America	Brazil	São Paulo	
South America	Brazil	São Paulo	Adamantina
South America	Brazil	São Paulo	Aguas de Santa Barbara
South America	Brazil	São Paulo	Alvares Machado
South America	Brazil	São Paulo	Americana
South America	Brazil	São Paulo	Amparo
South America	Brazil	São Paulo	Andradina
South America	Brazil	São Paulo	Angatuba
South America	Brazil	São Paulo	Araraquara
South America	Brazil	São Paulo	Araras
South America	Brazil	São Paulo	Araçatuba
South America	Brazil	São Paulo	Aruja
South America	Brazil	São Paulo	Assis
South America	Brazil	São Paulo	Atibaia
South America	Brazil	São Paulo	Auriflama
South America	Brazil	São Paulo	Avare
